cenario;tempo_h;Q_natural_Estrela_m3s;Q_resultante_Estrela_m3s;Q_fora_E12_m3s
C04;315,0;601,8541210406764;3356,6946263505088;113,93742470441862
C04;316,0;601,7711041789661;3356,678910370341;113,92170872425058
C04;317,0;601,6917535073893;3356,663888439192;113,90668679310158
C04;318,0;601,615909736718;3356,6495304019068;113,89232875581635
C04;319,0;601,5434203637532;3356,6358073879983;113,87860574190768
C04;320,0;601,4741393891799;3356,6226917582335;113,86549011214301
C04;321,0;601,4079270467914;3356,6101570533747;113,85295540728407
C04;322,0;601,3446495436475;3356,598177944986;113,84097629889567
C04;323,0;601,2841788107386;3356,5867301882345;113,82952854214406
C04;324,0;601,2263922637517;3356,5757905765977;113,81858893050718
C04;325,0;601,1711725735422;3356,565336898413;113,80813525232257
C04;326,0;601,1184074459344;3356,5553478951915;113,79814624910125
C04;327,0;601,0679894104853;3356,545803221629;113,78860157553851
C04;328,0;601,019815617861;3356,536683407245;113,77948176115497
C04;329,0;600,973787645487;3298,002526228557;113,77076817350421
C04;330,0;600,9298113111475;2788,8831764287524;113,76244298288508
C04;331,0;600,8877964942196;2392,050150740819;113,75448912849936
C04;332,0;600,847656964241;2079,273746187366;113,74689028599795
C04;333,0;600,8093102165212;1827,2839961604216;113,73963083636019
C04;334,0;600,7726773145173;1629,4087921364583;113,73269583605386
C04;335,0;600,7376827387029;1466,5799053149403;113,72607098842464
C04;336,0;600,7042542416757;1330,1390524893359;113,71974261626623
C04;337,0;600,6723227092515;1220,5472112633715;113,71369763552407
C04;338,0;600,6418220273066;1131,4481797201183;113,70792353008716
C04;339,0;600,6126889541389;1058,2271029346996;113,70240832762461
C04;340,0;600,584862998125;997,47413168112;113,6971405764249
C04;341,0;600,5582863004622;942,6454108346095;113,69210932319761
C04;342,0;600,532903522789;895,7932179056535;113,6873040917988
C04;343,0;600,508661739488;856,7187207945715;113,68271486284281
C04;344,0;600,4855103344829;823,8727631586636;113,67833205416484
C04;345,0;600,463400902346;796,065660100236;113,6741465020995
C04;346,0;600,4422871535432;772,372802776358;113,6701494435427
C04;347,0;600,4221248236469;752,0677142863801;113,66633249876469
C04;348,0;600,4028715863569;734,5738521973223;113,66268765494398
C04;349,0;600,3844869701735;719,4294272168736;113,65920725039264
C04;350,0;600,3669322785731;706,2613970801549;113,65588395944472
C04;351,0;600,3501705135446;694,7660185574804;113,65271077798084
C04;352,0;600,334166302348;684,6941472621331;113,64968100956283
C04;353,0;600,3188858273626;675,8400154648128;113,64678825215331
C04;354,0;600,3042967589009;668,0325857272406;113,6440263853965
C04;355,0;600,2903681908618;661,1288316578957;113,64138955843674
C04;356,0;600,2770705791094;655,0084741556997;113,63887217825302
C04;357,0;600,2643756824643;649,5698266760637;113,63646889848796
C04;358,0;600,2522565061995;644,726492532514;113,63417460875083
C04;359,0;600,2406872479359;640,4047218855162;113,6319844243752
C04;360,0;600,2296432458403;636,5412832245429;113,62989367661224
C04;361,0;600,2191009290294;633,0817388675143;113,62789790324149
C04;362,0;600,2090377700872;629,9790397861987;113,62599283958207
C04;363,0;600,1994322396093;627,192374372653;113,62417440988739
C04;364,0;600,1902637626896;624,6862203296919;113,62243871910755
C04;365,0;600,1815126772668;622,4295599410019;113,62078204500402
C04;366,0;600,1731601942558;620,3952274504384;113,61920083060191
C04;367,0;600,1651883593863;618,5593638076422;113,61769167696575
C04;368,0;600,1575800166792;616,9009590963198;113,61625133628515
C04;369,0;600,1503187734919;615,4014669057835;113,61487670525747
C04;370,0;600,1433889670657;614,044477998333;113,61356481875491
C04;371,0;600,1367756325129;612,8154430618492;113,61231284376413
C04;372,0;600,1304644721836;611,7014362669005;113,61111807358695
C04;373,0;600,1244418263515;610,6909528836859;113,60997792229112
C04;374,0;600,1186946451675;609,7737354420597;113,6088899194005
C04;375,0;600,1132104618223;608,9406239039448;113,60785170481475
C04;376,0;600,1079773668719;608,1834261124922;113,60686102394868
C04;377,0;600,1029839836726;607,494805426138;113,60591572308192
C04;378,0;600,0982194448816;606,8681829688428;113,60501374491017
C04;379,0;600,0936733699752;606,2976523547146;113,60415312428927
C04;380,0;600,089335843745;605,777905094694;113,60333198416413
C04;381,0;600,0851973957257;605,304165180261;113,6025485316744
C04;382,0;600,0812489805202;604,8721315759025;113,60180105442957
C04;383,0;600,0774819589788;604,4779275481301;113,6010879169462
C04;384,0;600,0738880801994;604,1180559214542;113,60040755724023
C04;385,0;600,0704594643126;603,7893594872917;113,59975848356811
C04;386,0;600,067188586018;603,4889859049712;113,59913927130987
C04;387,0;600,0640682588383;603,214356528933;113,59854855998854
C04;388,0;600,0610916200643;602,9631386760138;113,59798505041981
C04;389,0;600,058252116356;602,7332209140666;113,59744750198632
C04;390,0;600,0555434899763;602,5226910100574;113,59693473003146
C04;391,0;600,0529597656265;602,3298162242063;113,59644560336724
C04;392,0;600,05049523786;602,1530256777887;113,59597904189161
C04;393,0;600,0481444590486;601,9908945574355;113,59553401431023
C04;394,0;600,045902227877;601,8421299487526;113,59510953595851
C04;395,0;600,0437635783442;601,7055581179794;113,59470466671927
C04;396,0;600,0417237692473;601,5801130825886;113,5943185090321
C04;397,0;600,0397782741302;601,464826330951;113,59395020599045
C04;398,0;600,0379227716742;601,3588175677977;113,59359893952242
C04;399,0;600,036153136513;601,2612863766494;113,59326392865204
C04;400,0;600,0344654304527;601,1715047029162;113,59294442783707
C04;401,0;600,0328558940803;601,0888100723434;113,5926397253804
C04;402,0;600,0313209387431;601,0125994690355;113,59234914191165
C04;403,0;600,0298571388821;600,9423238056999;113,59207202893593
C04;404,0;600,0284612247067;600,877482926099;113,59180776744681
C04;405,0;600,0271300751921;600,817621086218;113,59155576660093
C04;406,0;600,0258607113882;600,7623228663477;113,5913154624512
C04;407,0;600,024650290026;600,7112094713701;113,59108631673632
C04;408,0;600,0234960974063;600,6639353809785;113,59086781572404
C04;409,0;600,0223955435619;600,6201853155558;113,59065946910582
C04;410,0;600,021346156678;600,5796714869647;113,59046080894066
C04;411,0;600,0203455777615;600,542131106624;113,59027138864602
C04;412,0;600,0193915555484;600,5073241260457;113,59009078203343
C04;413,0;600,0184819416367;600,4750311875308;113,58991858238743
C04;414,0;600,0176146858373;600,4450517648887;113,58975440158534
C04;415,0;600,0167878317332;600,4172024761097;113,58959786925642
C04;416,0;600,0159995124347;600,3913155516566;113,58944863197856
C04;417,0;600,0152479465273;600,3672374436462;113,58930635251082
C04;418,0;600,014531434198;600,3448275626597;113,5891707090605
C04;419,0;600,013848353537;600,3239571301602;113,58904139458268
C04;420,0;600,013197157004;600,3045081357061;113,58891811611146
C04;421,0;600,0125763680536;600,2863723891456;113,58880059412095
C04;422,0;600,0119845779109;600,269450658951;113,58868856191502
C04;423,0;600,0114204424929;600,2536518886783;113,58858176504437
C04;424,0;600,0108826794675;600,2388924843021;113,58847996074984
C04;425,0;600,0103700654454;600,2250956658611;113,58838291743069
C04;426,0;600,0098814332969;600,2121908774964;113,58829041413681
C04;427,0;600,0094156695905;600,2001132504638;113,58820224008372
C04;428,0;600,0089717121471;600,1888031142889;113,5881181941895
C04;429,0;600,0085485477026;600,1782055516053;113,5880380846325
C04;430,0;600,0081452096784;600,1682699927092;113,58796172842898
C04;431,0;600,0077607760502;600,1589498461774;113,58788895102987
C04;432,0;600,0073943673139;600,1502021622609;113,58781958593565
C04;433,0;600,0070451445436;600,1419873260743;113,5877534743287
C04;434,0;600,006712307537;600,1342687778643;113,58769046472213
C04;435,0;600,0063950930448;600,1270127579077;113,58763041262469
C04;436,0;600,0060927730798;600,1201880738004;113,58757318022062
C04;437,0;600,005804653303;600,113765888116;113,58751863606412
C04;438,0;600,0055300714829;600,107719524592;113,58746665478766
C04;439,0;600,0052683960238;600,1020242911907;113,58741711682342
C04;440,0;600,0050190245618;600,0966573184849;113,58736990813748
C04;441,0;600,0047813826236;600,0915974120342;113,58732491997593
C04;442,0;600,0045549223477;600,0868249174656;113,58728204862265
C04;443,0;600,0043391212613;600,0823215971373;113,587241195168
C04;444,0;600,0041334811148;600,0780705173609;113,58720226528803
C04;445,0;600,0039375267688;600,0740559452258;113,58716516903371
C04;446,0;600,0037508051313;600,0702632541771;113,58712982062987
C04;447,0;600,0035728841432;600,0666788375936;113,58709613828313
C04;448,0;600,0034033518109;600,0632900296185;113,58706404399871
C04;449,0;600,0032418152823;600,0600850326464;113,58703346340546
C04;450,0;600,0030878999646;600,0570528508473;113,587004325589
C04;451,0;600,0029412486834;600,0541832292239;113,58697656293238
C04;452,0;600,0028015208794;600,0514665976995;113,58695011096403
C04;453,0;600,0026683918413;600,0488940198087;113,58692490821271
C04;454,0;600,0025415519757;600,0464571455889;113,58690089606901
C04;455,0;600,0024207061078;600,0441481683024;113,58687801865322
C04;456,0;600,0023055728162;600,0419597846727;113,58685622268925
C04;457,0;600,0021958837971;600,0398851583149;113,58683545738428
C04;458,0;600,0020913832573;600,0379178860928;113,58681567431398
C04;459,0;600,0019918273365;600,036051967163;113,58679682731298
C04;460,0;600,0018969835545;600,0342817744622;113,58677887237026
C04;461,0;600,0018066302842;600,032602028435;113,58676176752947
C04;462,0;600,0017205562496;600,0310077728168;113,58674547279374
C04;463,0;600,0016385600452;600,029494352295;113,58672995003492
C04;464,0;600,0015604496796;600,0280573918942;113,58671516290696
C04;465,0;600,0014860421378;600,0266927779327;113,58670107676316
C04;466,0;600,0014151629656;600,0253966404393;113,5866876585775
C04;467,0;600,0013476458719;600,0241653368831;113,58667487686924
C04;468,0;600,0012833323493;600,0229954371265;113,5866627016313
C04;469,0;600,0012220713134;600,0218837095065;113,58665110426172
C04;470,0;600,0011637187567;600,0208271079262;113,5866400574984
C04;471,0;600,0011081374207;600,0198227599035;113,5866295353568
C04;472,0;600,0010551964813;600,018867955485;113,58661951307052
C04;473,0;600,0010047712493;600,0179601369535;113,58660996703458
C04;474,0;600,0009567428854;600,0170968892795;113,5866008747514
C04;475,0;600,0009109981272;600,0162759312402;113,58659221477923
C04;476,0;600,0008674290299;600,0154951071681;113,58658396668295
C04;477,0;600,000825932718;600,0147523792735;113,58657611098711
C04;478,0;600,0007864111493;600,0140458204964;113,58656862913128
C04;479,0;600,000748770889;600,0133736078479;113,58656150342728
C04;480,0;600,0007129228954;600,012734016205;113,58655471701853
C05;0,0;600,0;421,4501322380105;113,58641975308645
C05;1,0;602,0730252219284;420,04615824612716;113,97886560811429
C05;2,0;615,6917366914672;420,82840253913895;116,55703340390629
C05;3,0;650,1096337094854;425,4803130273867;123,07270956675148
C05;4,0;712,3864302716262;435,3268987733037;134,86237349205965
C05;5,0;807,6922804725331;451,4331479055998;152,90479066846797
C05;6,0;939,578770874094;474,4749794885428;177,87231443265648
C05;7,0;1110,2198372612952;506,6697293300607;210,17649408894135
C05;8,0;1320,6254897546692;546,3890720848169;250,00853535983208
C05;9,0;1570,830978959158;593,6438940291027;297,37511156201117
C05;10,0;1860,0638049961954;648,2941555639336;352,1299802030351
C05;11,0;2186,8907593063777;710,0925615606686;414,00181956786696
C05;12,0;2549,346994559396;778,6709226112098;482,61866303382175
C05;13,0;2945,048939510288;853,5815380215596;557,5292750609964
C05;14,0;3371,2927119421097;934,3157793925607;638,2217818152961
C05;15,0;3825,1395327745504;1020,3202242354544;724,1398409730917
C05;16,0;4303,48950692258;1111,030033378998;814,6966092271856
C05;17,0;4803,145010566519;1205,8491072877146;909,2867421752527
C05;18,0;5320,864809227682;1304,1639486702593;1007,2966394506035
C05;19,0;5853,409925584;1405,3597404699588;1108,1131279904453
C05;20,0;6397,582179524259;1508,8289493296484;1211,1307580805135
C05;21,0;6950,256234804096;1613,9794127735695;1315,7578701299403
C05;22,0;7508,405906163199;1720,2375348123862;1421,421574890011
C05;23,0;8069,125407273852;1827,052533956576;1527,5717759181712
C05;24,0;8629,646152846582;1933,8984526056793;1633,6843503963996
C05;25,0;9187,349667093044;2040,291332961477;1739,2635928413492
C05;26,0;9739,777095054598;2145,774205631076;1843,8440157006141
C05;27,0;10284,635762599604;2249,90052245653;1946,9915912304057
C05;28,0;10819,8031847608;2352,2125403015502;2048,3045103167033
C05;29,0;11343,328880145813;2452,354940958125;2147,4135259625846
C05;30,0;11853,434311058632;2550,019312621966;2243,9819419525716
C05;31,0;12348,511234394355;2644,8997169574654;2337,7053006593687
C05;32,0;12827,11871701698;2736,7197394011605;2428,3108180229383
C05;33,0;13287,97904092603;2825,2354858337662;2515,556608354733
C05;34,0;13729,972697810983;2910,5000027990873;2599,2307367532926
C05;35,0;14152,132649350526;2992,584209817745;2679,1501325174804
C05;36,0;14553,638008623728;3071,1289465227337;2755,1593929700134
C05;37,0;14933,807279066135;3146,2862520579743;2827,1295035195067
C05;38,0;15292,09127034545;3217,888807661831;2894,956496559946
C05;39,0;15628,065795183416;3285,3321671410044;2958,560068900927
C05;40,0;15941,424237360823;3348,6562019734097;3017,882174811488
C05;41,0;16231,970068771821;3407,8524222410565;3072,8856094184202
C05;42,0;16499,609382313687;3462,541770965878;3123,55259510241
C05;43,0;16744,343497492064;3513,049116335967;3169,8833816599954
C05;44,0;16966,26168678126;3559,072494678193;3211,8948693257416
C05;45,0;17165,53406290655;3600,8428559560057;3249,619262258678
C05;46,0;17342,404660219705;3638,332491094749;3283,1027587726635
C05;47,0;17497,18473713819;3695,686929286288;3312,40428341646
C05;48,0;17630,246321136627;3828,233246373033;3337,594264971555
C05;49,0;17742,016012947275;3980,5174421397596;3358,7534635210177
C05;50,0;17832,969062381486;4141,793741152037;3375,9718489391125
C05;51,0;17903,623724468413;4297,018439184482;3389,3475324479773
C05;52,0;17954,535901368436;4433,668533411885;3398,9857522744924
C05;53,0;17986,294072708497;4560,060356531496;3404,997913908531
C05;54,0;17999,514514561488;4674,451624816081;3407,5006850045893
C05;55,0;17994,836805211777;4776,051324424701;3406,6151445751234
C05;56,0;17972,91961407818;4861,501484889341;3402,465985788608
C05;57,0;17934,4367686707;4930,793489136356;3395,180771402362
C05;58,0;17880,07359320866;4988,639155549708;3384,889240623793
C05;59,0;17810,52351149829;5035,483114881772;3371,722665998766
C05;60,0;17726,484905832207;5071,968678410611;3355,8132587676805
C05;61,0;17628,658223010345;5098,848471192614;3337,293621004254
C05;62,0;17517,74331807004;5116,914639820903;3316,2962427552143
C05;63,0;17394,437025935666;5126,961889937594;3292,9530423275946
C05;64,0;17259,430950937294;5129,759957993119;3267,3949478209584
C05;65,0;17113,40946398961;5126,029563637186;3239,7515179719435
C05;66,0;16957,04789715301;5116,434202844297;3210,150600365356
C05;67,0;16791,010925306102;5101,577571292859;3178,718025067465
C05;68,0;16615,95112473257;5134,167584945156;3145,577331751071
C05;69,0;16432,507698555106;5244,26424277304;3110,8495284065075
C05;70,0;16241,305359126802;5436,308261601353;3074,652879766382
C05;71,0;16042,953357708182;5593,225579935304;3037,1027236130485
C05;72,0;15838,044652008452;5717,414032300962;2998,3113131852633
C05;73,0;15627,155202447417;5812,292439728302;2958,387683953035
C05;74,0;15410,843388293562;5877,747540571521;2917,437543086315
C05;75,0;15189,649535149563;5922,563301952898;2875,5631800029546
C05;76,0;14964,09554558486;5950,254997814249;2832,863396443488
C05;77,0;14734,684625051783;5963,592562928854;2789,4334545841343
C05;78,0;14501,901095564177;5964,999987638241;2745,3650417641607
C05;79,0;14266,210289962448;5943,5034521152165;2700,746250469126
C05;80,0;14028,058519934102;5898,4187739229155;2655,661572276825
C05;81,0;13787,873111301904;5852,949106183811;2610,19190453772
C05;82,0;13546,062500431135;5807,171770271947;2564,414568625857
C05;83,0;13303,016385941182;5761,160540305594;2518,4033386595033
C05;84,0;13059,10593023406;5714,985681298734;2472,2284796526433
C05;85,0;12814,68400567164;5668,71399576506;2425,95679411897
C05;86,0;12570,085480544294;5622,408877854892;2379,651676208802
C05;87,0;12325,627540274778;5576,130374162512;2333,3731725164216
C05;88,0;12081,610039592584;5529,935250396535;2287,178048750444
C05;89,0;11838,315881694916;5483,877063159138;2241,119861513047
C05;90,0;11596,011420680552;5438,006236131098;2195,249034485008
C05;91,0;11354,946883802193;5392,370140008685;2149,6129383625944
C05;92,0;11115,356810331023;5347,013175585402;2104,255973939312
C05;93,0;10877,460504064298;5301,9768594165325;2059,219657770442
C05;94,0;10641,462496732905;5257,299911547141;2014,5427099010508
C05;95,0;10407,553019780918;5213,018344824986;1970,2611431788955
C05;96,0;10175,908482193263;5169,165555358418;1926,4083537123272
C05;97,0;9946,691952241494;5125,772413716004;1883,015212069914
C05;98,0;9720,053641200731;5082,867356499327;1840,1101548532367
C05;99,0;9496,131387263933;5040,476477953124;1797,719276307034
C05;100,0;9275,051138042878;4998,623621307891;1755,8664196618006
C05;101,0;9056,927430198797;4957,330469579096;1714,5732679330054
C05;102,0;8841,86386489006;4916,616635574506;1673,8594339284155
C05;103,0;8629,9535778596;4876,499750886775;1633,7425492406844
C05;104,0;8421,279703111732;4836,995553672417;1594,2383520263274
C05;105,0;8215,915829246442;4798,117975040779;1555,3607733946892
C05;106,0;8013,926447629981;4759,879223897524;1517,1220222514332
C05;107,0;7815,367391683663;4722,289870106698;1479,5326684606075
C05;108,0;7620,286266668487;4685,358925853568;1442,6017242074772
C05;109,0;7428,722869432374;4649,093925107254;1406,3367234611633
C05;110,0;7240,709597669003;4613,501001097812;1370,743799451722
C05;111,0;7056,271848313505;4578,5849617367985;1335,8277600907081
C05;112,0;6875,4284047705205;4544,349362923687;1301,5921612775967
C05;113,0;6698,191812734795;4510,796579692726;1268,0393780466347
C05;114,0;6524,568744423784;4477,9278751660695;1235,1706735199793
C05;115,0;6354,560351096319;4445,743467289334;1202,986265643244
C05;116,0;6188,16260378078;4414,242593335083;1171,4853916889929
C05;117,0;6025,366622181742;4383,423572168376;1140,6663705222857
C05;118,0;5866,158991774946;4353,283864276242;1110,5266626301516
C05;119,0;5710,522069137749;4323,820129569996;1081,062927923906
C05;120,0;5558,434275595607;4295,028282975666;1052,271081329576
C05;121,0;5409,8703792953265;4266,90354783347;1024,1463461873798
C05;122,0;5264,801765842645;4239,440507132413;996,683305486322
C05;123,0;5123,196697665593;4212,6331526105405;969,87595096445
C05;124,0;4985,020562286258;4186,474931755446;943,717730109356
C05;125,0;4850,2361097020075;4160,958792743072;918,2015910969815
C05;126,0;4718,803679093444;4136,0772273559505;893,3200257098604
C05;127,0;4590,681415090194;4111,822311924636;869,0651102785451
C05;128,0;4465,825473837498;4088,1857463383108;845,4285446922204
C05;129,0;4344,190219116528;4065,1588911724602;822,4016895263701
C05;130,0;4225,728408779472;4042,732802983036;799,9756013369455
C05;131,0;4110,391371767103;4020,8982678177613;778,1410661716708
C05;132,0;3998,1291759815035;3999,6458329962516;756,8886313501611
C05;133,0;3888,89078729056;3978,9658372112503;736,20863556516
C05;134,0;3782,6242199430408;3958,848439003826;716,0912373577356
C05;135,0;3679,2766786748284;3939,283643665591;696,5264420195007
C05;136,0;3578,794692786816;3920,2613286210926;677,5041269750021
C05;137,0;3481,1242424748207;3901,7712673434066;659,0140656973164
C05;138,0;3386,2108776900404;3883,803151855704;641,0459502096136
C05;139,0;3293,999829806812;3866,3466138711437;623,5894122250533
C05;140,0;3204,436116371253;3849,391244622915;606,6340429768248
C05;141,0;3117,4646392012028;3832,9266134356103;590,1694117895197
C05;142,0;3033,0302761037456;3816,9422850883225;574,1850834422322
C05;143,0;2951,0779664722363;3801,4278360190906;558,6706343730003
C05;144,0;2871,5527910199085;3786,3728694193137;543,6156677732232
C05;145,0;2794,400045901934;3771,7670292658586;529,0098276197683
C05;146,0;2719,5653114723345;3757,600013337473;514,8428116913826
C05;147,0;2646,9945159163603;3743,861585261079;501,10438361498905
C05;148,0;2576,633993993015;3730,5415856323602;487,78438398626986
C05;149,0;2508,430541116255;3717,6299422539114;474,8727406078211
C05;150,0;2442,3314629971082;3705,116679533022;462,35947788693164
C05;151,0;2378,284621062581;3692,9919270799646;450,234725433874
C05;152,0;2316,238473860795;3681,2459275464244;438,4887259003339
C05;153,0;2256,1421146551793;3669,869043742489;427,1118420963987
C05;154,0;2197,9453054042197;3658,8517650693725;416,09456342328195
C05;155,0;2141,598507316485;3648,184713303813;405,4275116577227
C05;156,0;2087,052908164406;3637,85864776886;395,10144612276963
C05;157,0;2034,2604465335653;3627,864469924528;385,1072682784376
C05;158,0;1983,1738331780914;3618,193227410597;375,43602576450684
C05;159,0;1933,7465696461802;3608,836117572627;366,0789159265364
C05;160,0;1885,9329643337037;3599,7844905010747;357,0272888549844
C05;161,0;1839,6881461175753;3591,0298516122375;348,2726499661469
C05;162,0;1794,9680757145454;3582,563863798594;339,8066621525037
C05;163,0;1751,7295549051566;3574,3783491749973;331,62114752890704
C05;164,0;1709,9302337567458;3566,4652904460686;323,70808879997816
C05;165,0;1669,528615973717;3558,8168319190568;316,05963027296656
C05;166,0;1630,4840624977348;3551,425280185399;308,66807853930885
C05;167,0;1592,7567934750691;3544,2831044931554;301,52590284706514
C05;168,0;1556,307888703065;3537,3829368315337;294,6257351854434
C05;169,0;1521,0992866625488;3530,717571747711;287,9603701016208
C05;170,0;1487,0937822380297;3524,2799659152465;281,5227642691562
C05;171,0;1454,255023222701;3518,0632374724373;275,30603582634683
C05;172,0;1422,5475057005428;3512,0606651481035;269,30346350201324
C05;173,0;1391,9365683933447;3506,2656871914187;263,5084855453284
C05;174,0;1362,3883860560004;3500,6719001215683;257,914698475478
C05;175,0;1333,8699619992713;3495,273057312228;252,5158556661376
C05;176,0;1306,3491198150364;3490,0630674250665;247,30586577897623
C05;177,0;1279,794494375194;3485,03599270574;242,27879105964962
C05;178,0;1254,1755221714757;3480,1860471551163;237,42884550902588
C05;179,0;1229,4624310598824;3475,507594587787;232,75039294169648
C05;180,0;1205,6262294698342;3470,9951465892427;228,23794494315234
C05;181,0;1182,6386951348168;3466,6433603824667;223,88615873637616
C05;182,0;1160,4723633980225;3462,4470366140636;219,6898349679733
C05;183,0;1139,1005151433853;3458,4011170694794;215,64391542338922
C05;184,0;1118,4971643994177;3454,5006823262725;211,74348068018188
C05;185,0;1098,6370456604056;3450,74094935388;207,98374770778935
C05;186,0;1079,4956009667771;3447,1172690677945;204,36006742170417
C05;187,0;1061,0489667838428;3443,6251238455707;200,86792219948035
C05;188,0;1043,2739607156248;3440,2601250116068;197,5029233655165
C05;189,0;1026,1480680880684;3437,018010297207;194,26080865111675
C05;190,0;1009,6494284337069;3433,894641281982;191,13743963589133
C05;191,0;993,7568219076206;3430,886000822244;188,12879917615356
C05;192,0;978,4496556625268;3427,988190471668;185,2309888255777
C05;193,0;963,7079502088118;3425,197427899098;182,44022625300767
C05;194,0;949,512325783498;3422,5100443080464;179,75284266195618
C05;195,0;935,8439887503172;3419,922481862084;177,16528021599362
C05;196,0;922,6847180514101;3417,4312911199995;174,67408947390936
C05;197,0;910,0168517295458;3415,033128484314;172,27592683822397
C05;198,0;897,8232735382501;3412,7247536664336;169,96755202034302
C05;199,0;886,0873996557889;3410,5030271714627;167,7458255253721
C05;200,0;874,793165517595;3408,364907805445;165,60770615935462
C05;201,0;863,9250127804395;3406,3074502075397;163,55024856144922
C05;202,0;853,4678764304288;3404,327802409427;161,57060076333659
C05;203,0;843,4071720457692;3402,423203424014;159,66600177792384
C05;204,0;833,7287832241556;3400,590980865305;157,83377921921488
C05;205,0;824,4190491836107;3398,828548601107;156,0713469550166
C05;206,0;815,4647525446641;3397,1334044400655;154,37620279397498
C05;207,0;806,8531073008367;3395,5031278543483;152,74592620825817
C05;208,0;798,5717469835557;3393,9353777391398;151,17817609304944
C05;209,0;790,608713026839;3392,427890209947;149,67068856385663
C05;210,0;782,9524433363216;3390,978476438597;148,2212747925068
C05;211,0;775,591761066525;3389,5850205286533;146,827818882563
C05;212,0;768,5158636095896;3388,2454774308644;145,48827578477426
C05;213,0;761,7143117981077;3386,9578708991457;144,20066925305534
C05;214,0;755,1770193241022;3385,7202914874774;142,96308984138687
C05;215,0;748,8942423756862;3384,5308945880142;141,77369294192383
C05;216,0;742,8565694924317;3383,387898510599;140,6306968645086
C05;217,0;737,05491164003;3382,289582603788;139,53238095769746
C05;218,0;731,4804925043923;3381,234285417421;138,47708377133048
C05;219,0;726,1248390049553;3380,220402906689;137,46320126059857
C05;220,0;720,9797720265932;3379,2463866775856;136,4891850314953
C05;221,0;716,0373973691994;3378,310742273566;135,55354062747574
C05;222,0;711,2900969137004;3377,4120275031787;134,6548258570885
C05;223,0;706,7305200029791;3376,5488508083827;133,7916491622924
C05;224,0;702,3515750359345;3375,719869673212;132,96266802712174
C05;225,0;698,14642127266;3374,9237890724094;132,16658742631913
C05;226,0;694,1084608485205;3374,159359959605;131,40215831351466
C05;227,0;690,2313309947076;3373,425377794584;130,66817614849398
C05;228,0;686,5088964626866;3372,720681109155;129,96347946306474
C05;229,0;682,9352421497834;3372,044150111092;129,2869484650017
C05;230,0;679,5046659230313;3371,3947053256143;128,63750367952366
C05;231,0;676,211671638264;3370,771306273824;128,0141046277335
C05;232,0;673,050962351342;3370,1729501875207;127,4157485414305
C05;233,0;670,0174337183;3363,4770025899356;126,84146911368764
C05;234,0;667,1061675811204;3354,0659218069695;126,29033528456993
C05;235,0;664,3124257357725;3346,3902151818515;125,76145006135754
C05;236,0;661,6316438790972;3340,1141465496244;125,2539493726262
C05;237,0;659,0594257310669;3334,9683159188116;124,76700095552842
C05;238,0;656,591537328919;3330,7362555008485;124,29980327561151
C05;239,0;654,2239014896237;3327,2438283768993;123,85158447850377
C05;240,0;651,9525924371363;3324,350812362408;123,42160137279578
C05;241,0;649,7738305908658;3321,9441979426974;123,00913844344161
C05;242,0;647,6839775117876;3319,9328375670557;122,61350689500419
C05;243,0;645,6795310026337;3318,2431648764077;122,23404372406857
C05;244,0;643,7571203585951;3316,8157640451072;121,87011082014928
C05;245,0;641,9135017649933;3315,602616557399;121,52109409442018
C05;246,0;640,145553838389;3314,564889116619;121,18640263559872
C05;247,0;638,4502733076251;3313,6711546656443;120,86546789232112
C05;248,0;636,8247708313273;3312,8959606223857;120,55774288135036
C05;249,0;635,2662669484166;3312,2186758381936;120,26270142096519
C05;250,0;633,7720881582295;3311,6225615395433;119,97983738888458
C05;251,0;632,3396631268713;3311,094022422376;119,70866400409014
C05;252,0;630,9665190164808;3310,622002749566;119,4487131319163
C05;253,0;629,6502779341192;3310,1974992279634;119,19953461178734
C05;254,0;628,3886534970526;3309,813167979908;118,96069560698834
C05;255,0;627,1794475112384;3309,4630073601434;118,7317799758673
C05;256,0;626,0205467598837;3309,1421019279537;118,51238766387472
C05;257,0;624,9099198989904;3308,846415742512;118,30213411585724
C05;258,0;623,8456144568614;3308,5726254472843;118,10064970803198
C05;259,0;622,8257539345939;3308,31798545815;117,90757919907885
C05;260,0;621,8485350046412;3308,0802190583504;117,72258119979843
C05;261,0;620,9122248045866;3307,857430402342;117,54532766079424
C05;262,0;620,0151583233225;3307,6480333968566;117,37550337764874
C05;263,0;619,1557358768947;3307,450694206311;117,21280551307346
C05;264,0;618,3324206713237;3307,264284757869;117,05694313552499
C05;265,0;617,5437364497753;3307,087845127922;116,90763677378928
C05;266,0;616,7882652215138;3306,9205531004745;116,76461798704811
C05;267,0;616,0646450701257;3306,761699517577;116,62762894995252
C05;268,0;615,3715680385653;3306,610668307968;116,49642205223913
C05;269,0;614,7077780886254;3306,4669202948667;116,3707595124362
C05;270,0;614,0720691325015;3306,329980057009;116,25041300521771
C05;271,0;613,4632831341695;3306,1994252569702;116,1351633019738
C05;272,0;612,8803082783579;3306,0748779635574;116,02479992417764
C05;273,0;612,3220772049498;3305,955997586394;115,91912080913872
C05;274,0;611,7875653067058;3305,842475114093;115,81793198774378
C05;275,0;611,275789088258;3305,7340284070374;115,72104727379669
C05;276,0;610,7858045843738;3305,630398343528;115,62828796457883
C05;277,0;610,3167058355464;3305,5313456569033;115,53948255226224
